CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,RANK_CO,FCLTY_NM,SEARCH_CO,FILE_NM,BASE_DE
"강원도",화천군,42790,1,화천어린이도서관,280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",화천군,42790,2,화천박물관,260.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",화천군,42790,3,화천교육도서관,170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",화천군,42790,4,화천문화원,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",화천군,42790,5,화천문화예술회관,110.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",화천군,42790,6,파로호 안보전시관,100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",화천군,42790,7,월남파병용사 만남의 장,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",횡성군,42730,1,횡성군립도서관,710.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",횡성군,42730,2,횡성교육도서관,350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",횡성군,42730,3,횡성문화원,320.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",횡성군,42730,4,횡성문화예술회관,290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",횡성군,42730,5,둔내태성도서관,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"강원도",횡성군,42730,6,한얼문예박물관,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,1,자라섬,37920.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,2,문화예술회관,2840.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,3,음악역 1939,2190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,4, 가일미술관,750.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,5,청심평화월드센터,560.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,6,가평군립청평도서관,360.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,7,가평문화예술회관,290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,8, 남송미술관,280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,9,가평문화원,140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,10,설악도서관,130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,11,가평군조종도서관,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,12,설미재 미술관,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,13,일지미술관,11.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",가평군,41820,14,가평군중앙도서관,10.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,1,고양어울림누리,20110.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,2,고양 어린이박물관,18490.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,3,고양시립삼송도서관,4498.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,4,고양시립행신도서관,4310.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,5,고양시립화정도서관,3890.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,6,고양시립 신원도서관,3230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,7,고양시여성회관,2610.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,8,고양시립원당도서관,2020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,9,토당청소년수련관,1470.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,10,고양시문예회관,1055.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,11,국립여성사전시관,740.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,12,우경아트홀,600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,13,유진민속박물관,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,14,포마 자동차디자인미술관,100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,15, 목암미술관,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,16,배다리박물관,50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,17,고양시립화정어린이도서관,25.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,18,(재)중남미문화원병설박물관,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,19,배다골민속박물관,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,19,고양시립행신어린이도서관,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 덕양구,41281,21,더뮤지트라이브홀,11.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,1,고양아람누리,18290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,2,고양시립마두도서관,4920.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,3,고양시립아람누리도서관,4340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,4,롯데백화점 [일산],3900.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,5,고양시립식사도서관,2500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,6,증권박물관,2020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,7,고양시립풍동도서관,1883.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,8,고양아람누리 아람미술관,960.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,9,헤븐포인트교회,330.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산동구,41285,10,고양시립백석도서관,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,1,킨텍스,89700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,2,고양시립한뫼도서관,5220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,3,고양문화의집,4100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,4,고양시립덕이도서관,2870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,5,고양문화원,1220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,6,레미어린이극장 [일산],90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,7,현대백화점 문화홀 [킨텍스],47.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,8,예담아트홀,29.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,9,고양시립가좌도서관,17.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,10,고양시립주엽어린이도서관,16.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",고양시 일산서구,41287,10,고양시립대화도서관,16.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,1,서울랜드,165900.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,2,국립과천과학관,51080.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,3,과천 서울대공원,15770.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,4,과천시민회관,5480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,5,과천시정보과학도서관,4890.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,6,국립현대미술관(과천관),4660.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,7,렛츠런파크 서울,4110.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,8,경기도립과천도서관,1170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,9,과천시문원도서관,680.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,10,과천문화원,610.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,11," 가원미술관",430.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,12,한국카메라박물관,400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,13, 선바위미술관,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,14,말박물관,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,15,아해한국전통문화어린이박물관(아해박물관),50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",과천시,41290,16,과천시 추사박물관,21.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,1,광명시중앙도서관,5030.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,2,광명종합사회복지관,1920.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,3,광명시민회관,1700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,4,광명시충현도서관,1420.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,5,광명시평생학습원,1170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,6,광명시철산도서관,1000.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,7,광명시하안도서관,870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,7,광명시소하도서관,870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,9,광명문화원,850.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,10,충현박물관,770.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,11,소나무극장,310.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,12,하안문화의집,180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,13,광명문화의집,170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광명시,41210,14,광명오픈아트홀,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,1,남한산성아트홀,5880.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,2,광주시립중앙도서관,4330.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,3, 영은미술관,2950.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,4,능평도서관,2640.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,5,오포도서관,2340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,6,초월도서관,1830.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,7,경기도자박물관,1580.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,8,곤지암도서관,1360.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,9,일본군위안부역사관,1120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,10,만해기념관,1110.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,11," 닻미술관",770.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,12,경기도립광주도서관,600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,13,풀짚공예박물관,270.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,14,광주문화원,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,15,청석에듀씨어터,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,16,경기광주문예회관,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",광주시,41610,17,사람박물관 얼굴,11.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,1,구리아트홀,9290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,2,구리시립토평도서관,3340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,3,구리시인창도서관,3160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,4,고구려대장간마을,2770.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,5,롯데백화점 [구리],2690.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,6,(재)구리시청소년수련관,1480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,7,구리행정복지센터,480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,8,구리문화원,310.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",구리시,41310,9,구리시교문도서관,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,1,군포문화예술회관,7150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,2,군포시 중앙도서관,2600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,3,군포부곡도서관,1400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,4,군포시 당동도서관,1170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,5,군포시 산본도서관,1130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,6,군포시 어린이도서관,660.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,7,군포문화원,590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",군포시,41410,8,군포시 대야도서관,12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,1,김포아트홀,5260.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,2,경기도립김포도서관,4820.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,3,김포시 통진도서관,1734.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,4,양곡도서관,1670.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,5,김포시 평생학습센터 (여성회관),1540.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,6,중봉도서관,1340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,7,통진두레문화센터,1320.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,8,덕포진 교육박물관,752.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,9,김포문화원,530.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,10,김포 다도박물관,420.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,11,외할머니의 부엌,410.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,11,괜찮은 홀 [김포],410.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,13,CICA미술관,390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",김포시,41570,14," 보름산미술관",120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,1,남양주체육문화센터,10480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,2,다산아트홀,7250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,3,남양주 어린이비전센터,6660.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,4,호평체육문화센터,6290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,5,남양주시평내도서관,4490.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,6,평내도서관,4170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,7,덕소자연사박물관,4020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,8,별빛도서관,3830.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,9,남양주시와부도서관,3820.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,10,더드림핑,3760.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,11,남양주시화도도서관,3740.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,12,미호박물관,3600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,13,남양주시도농도서관,3510.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,14,프라움 악기박물관,3120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,15,남양주시진접도서관,3080.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,16,남양주시별내도서관,3020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,17,남양주시 호평도서관,2980.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,18,와부체육문화센터,2900.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,19,남양주시진접푸른숲도서관,2390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,20,남양주시오남도서관,2280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,21,오남도서관,2150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,22,모란미술관,1870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,23,우석헌자연사박물관,1800.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,24,실학박물관,1660.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,25,남양주시진건도서관,1470.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,26,경복대학교 남양주캠퍼스,1090.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,27,왈츠와 닥터만 커피박물관,690.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,28,진접읍주민자치센터,540.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,29, 서호미술관,520.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,30,화도수동행정복지센터,490.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,31,진접문화의집,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,32,남양주역사박물관,190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,33,남양주문화원,180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,34,와부주민자치센터,140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,35,북한강야외공연장,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,36,한국탁본자료관,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,37,남양주 유기농박물관,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,38,무의자전시관,31.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",남양주시,41360,39,예당국악박물관,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",동두천시,41250,1,동두천시경기북부어린이박물관,1950.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",동두천시,41250,2,동두천시립도서관,1150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",동두천시,41250,3,동두천꿈나무정보도서관,800.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",동두천시,41250,4,자유수호평화박물관,620.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",동두천시,41250,5,동두천시민회관,320.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",동두천시,41250,6,동두천문화원,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",부천시,41190,1,웅진플레이도시,81890.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",부천시,41190,2,한국만화박물관,8480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",부천시,41190,3,부천시민회관,5670.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",부천시,41190,4,부천체육관,3540.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",부천시,41190,5,부천종합운동장,3500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"경기도",부천시,41190,6,부천시립한울빛도서관,3200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
